URL;"Traffic (%)";"Number of Keywords";Traffic;"Adwords Positions";"Positions with commercial intents in top 20";"Positions with informational intents in top 20";"Positions with navigational intents in top 20";"Positions with transactional intents in top 20";"Positions with unknown intents in top 20";"Traffic with commercial intents in top 20";"Traffic with informational intents in top 20";"Traffic with navigational intents in top 20";"Traffic with transactional intents in top 20";"Traffic with unknown intents in top 20"
sayurinextdoor;0;2;3;0;1;0;0;0;0;3;0;0;0;0
sexiestlexie;0;1;3;0;1;0;0;0;0;3;0;0;0;0
thikmik888;0;1;3;0;1;0;0;0;0;3;0;0;0;0
vividvioletvenom;0;1;3;0;1;0;0;0;0;3;0;0;0;0
urfavonlinesloot;0;3;3;0;0;1;0;0;0;0;3;0;0;0
panlokbdsm;0;1;3;0;1;0;0;0;0;3;0;0;0;0
kanary;0;2;3;0;0;1;0;0;0;0;3;0;0;0
roseredwood;0;3;3;0;0;2;0;0;0;0;3;0;0;0
fallen_angel_cordelia;0;1;3;0;0;1;0;0;0;0;3;0;0;0
leanzaboddy;0;1;3;0;0;1;0;0;0;0;3;0;0;0
ctimevibez;0;2;3;0;1;1;0;0;0;2;1;0;0;0
the_hotties;0;2;3;0;0;1;0;0;0;0;1;0;0;0
jennromero;0;1;3;0;0;1;0;0;0;0;3;0;0;0
mistressmayyhem;0;1;3;0;1;0;0;0;0;3;0;0;0;0
vikingdoll.vip;0;5;3;0;4;0;1;1;0;1;0;2;2;0
pocahontas;0;1;3;0;0;0;0;1;0;0;0;0;3;0
itsryleighrivers;0;1;3;0;0;1;0;0;0;0;3;0;0;0
aubreyyyyy;0;1;3;0;0;1;0;0;0;0;3;0;0;0
veexclusive;0;1;3;0;1;0;0;0;0;3;0;0;0;0
supremebeef69;0;1;3;0;0;1;0;0;0;0;3;0;0;0
castorferetti;0;2;3;0;2;0;0;0;0;3;0;0;0;0
twobacons1;0;1;3;0;1;0;0;0;0;3;0;0;0;0
theofficialscarlett;0;1;3;0;1;0;0;0;0;3;0;0;0;0
missashleyray;0;7;3;0;2;3;0;2;0;0;2;0;1;0
inutonfeet;0;1;3;0;1;0;0;0;0;3;0;0;0;0
freakinmariah20;0;1;3;0;0;1;0;0;0;0;3;0;0;0
kaylasperfectbody;0;1;3;0;0;1;0;0;0;0;3;0;0;0
jesswhitmore;0;1;3;0;1;0;0;0;0;3;0;0;0;0
ellasilver;0;3;3;0;2;0;0;0;0;3;0;0;0;0
xoxo_nell;0;2;3;0;1;1;0;0;0;1;2;0;0;0
mollypills;0;1;3;0;0;1;0;0;0;0;3;0;0;0
itstiffalyssa;0;4;3;0;0;1;0;0;0;0;3;0;0;0
sleepyfae;0;2;3;0;1;1;0;0;0;3;0;0;0;0
evehaddox13;0;5;3;0;4;1;0;0;0;3;0;0;0;0
darlingboo;0;4;3;0;0;2;0;0;0;0;0;0;0;0
allybearloves;0;1;3;0;1;0;0;0;0;3;0;0;0;0
of_girlxoxo;0;1;3;0;1;0;0;0;0;3;0;0;0;0
chloemarxoxo;0;1;3;0;1;0;0;0;0;3;0;0;0;0
staywildraw;0;1;3;0;0;1;0;0;0;0;3;0;0;0
allie0t;0;1;3;0;0;1;0;0;0;0;3;0;0;0
mspeachy92;0;1;3;0;0;1;0;0;0;0;3;0;0;0
babyysandra;0;2;3;0;1;1;0;0;0;1;2;0;0;0
hypnodomination;0;2;3;0;0;1;0;0;0;0;3;0;0;0
playfulmaple;0;1;3;0;1;0;0;0;0;3;0;0;0;0
shyfreak69;0;1;3;0;1;0;0;0;0;3;0;0;0;0
emilysinclair;0;1;3;0;1;0;0;0;0;3;0;0;0;0
lilibbwqueen;0;1;3;0;1;0;0;0;0;3;0;0;0;0
gaggygracious;0;1;3;0;0;1;0;0;0;0;3;0;0;0
anarenaee;0;2;3;0;1;1;0;0;0;1;2;0;0;0
therealprincesstiabeanie;0;1;3;0;0;1;0;1;0;0;3;0;3;0
brookeblond;0;4;3;0;1;1;0;0;0;0;3;0;0;0
gothmommybarbbie;0;2;3;0;1;1;0;0;0;0;3;0;0;0
medusaxmamii;0;4;3;0;2;2;0;0;0;0;3;0;0;0
laurahernandez7;0;1;3;0;1;0;0;0;0;3;0;0;0;0
sisypheanlove;0;3;3;0;0;1;0;0;0;0;0;0;0;0
ken4838;0;1;3;0;0;1;0;1;0;0;3;0;3;0
minhowo;0;3;3;0;2;1;0;0;0;2;1;0;0;0
ellmissonixxx;0;2;3;0;2;0;0;0;0;3;0;0;0;0
jxnxx604;0;1;3;0;1;1;0;0;0;3;3;0;0;0
amilly23;0;2;3;0;1;0;0;0;0;3;0;0;0;0
ssweet898;0;1;3;0;1;1;0;0;0;3;3;0;0;0
luciidgem;0;1;3;0;1;0;0;0;0;3;0;0;0;0
krystalwangfree;0;6;3;0;5;0;0;0;0;3;0;0;0;0
blackgabbydoll;0;3;3;0;0;2;0;0;0;0;1;0;0;0
acnoctem;0;1;3;0;1;0;0;0;0;3;0;0;0;0
jvsmine;0;1;3;0;1;0;0;0;0;3;0;0;0;0
miaabrown;0;4;3;0;1;3;0;0;0;1;2;0;0;0
lexireign_vip;0;2;3;0;1;1;0;0;0;3;0;0;0;0
friskysoftpaws;0;1;3;0;1;0;0;0;0;3;0;0;0;0
jbaaee;0;2;3;0;2;0;0;0;0;3;0;0;0;0
gentlyperv;0;3;3;0;0;1;2;2;0;0;3;0;0;0
babybellszs;0;1;3;0;0;0;1;1;0;0;0;3;3;0
dreamgirl1211;0;1;3;0;1;0;0;0;0;3;0;0;0;0
xcxkwb;0;2;3;0;2;0;0;0;0;3;0;0;0;0
mia_mowen1;0;3;3;0;1;2;0;0;0;2;1;0;0;0
katy_belle;0;2;3;0;0;1;0;0;0;0;3;0;0;0
amykupps;0;3;3;0;1;2;0;0;0;0;3;0;0;0
gloriavelez;0;2;3;0;0;2;0;0;0;0;3;0;0;0
legolas10010;0;1;3;0;0;1;0;0;0;0;3;0;0;0
sophiebabii;0;2;3;0;2;0;0;0;0;3;0;0;0;0
zoeybaby99;0;2;3;0;1;0;0;0;0;3;0;0;0;0
victoriarae;0;7;3;0;0;2;2;1;0;0;0;3;3;0
lilsubbrat95;0;1;3;0;1;0;0;0;0;3;0;0;0;0
onlyfansgurl;0;2;3;0;1;1;0;0;0;0;3;0;0;0
haley420;0;1;3;0;0;1;0;0;0;0;3;0;0;0
bueno305;0;3;3;0;1;2;0;0;0;1;2;0;0;0
lirkitty666;0;1;2;0;1;0;0;0;0;2;0;0;0;0
ashleysortega;0;9;2;0;3;1;0;0;0;0;2;0;0;0
freakykupcakez;0;2;2;0;2;0;0;0;0;2;0;0;0;0
discrt11;0;1;2;0;0;1;0;0;0;0;2;0;0;0
xoxoyourdreamgirl;0;1;2;0;0;1;0;0;0;0;2;0;0;0
lyricsbylyla;0;1;2;0;1;0;0;0;0;2;0;0;0;0
thebeautythebeast;0;1;2;0;1;0;0;0;0;2;0;0;0;0
reeferandrainbows420;0;1;2;0;1;0;0;0;0;2;0;0;0;0
missallyspoon;0;2;2;0;1;1;0;0;0;1;1;0;0;0
topshelfmia;0;2;2;0;1;1;0;0;0;2;0;0;0;0
miagoeswild;0;5;2;0;4;1;0;0;0;2;0;0;0;0
katie_k_beach;0;2;2;0;1;2;0;0;0;0;2;0;0;0
yourfavtrainer;0;1;2;0;1;1;0;0;0;2;2;0;0;0
mamimorbosita;0;4;2;0;0;1;0;0;0;0;2;0;0;0
jennawicked;0;3;2;0;1;1;0;0;0;1;1;0;0;0
thegoldenaphrodite;0;2;2;0;0;2;0;0;0;0;2;0;0;0
ashtonbirdie;0;2;2;0;0;1;0;0;0;0;2;0;0;0
mrs_cbr;0;1;2;0;0;1;0;0;0;0;2;0;0;0
princesstyler25;0;1;2;0;1;0;0;0;0;2;0;0;0;0
andreycam_xxx;0;2;2;0;1;0;0;0;0;2;0;0;0;0
tsunami_xxxx;0;1;2;0;1;0;0;0;0;2;0;0;0;0
stefi.grigaitis;0;1;2;0;1;0;0;0;0;2;0;0;0;0
musclemama4u;0;2;2;0;0;0;0;0;0;0;0;0;0;0
gloriasol;0;3;2;0;1;2;0;0;0;1;1;0;0;0
arelisysea;0;1;2;0;1;0;0;0;0;2;0;0;0;0
lyssarhain;0;2;2;0;0;2;0;0;0;0;2;0;0;0
petitfreak69vip;0;1;2;0;1;0;0;0;0;2;0;0;0;0
tsnicolemilania;0;2;2;0;2;0;0;0;0;2;0;0;0;0
juicyjupiter;0;3;2;0;1;2;0;0;0;2;0;0;0;0
nymphosoles;0;1;2;0;1;1;0;0;0;2;2;0;0;0
loveenikkixxo;0;1;2;0;0;1;0;0;0;0;2;0;0;0
solorelatina;0;2;2;0;1;1;0;0;0;2;0;0;0;0
mstriggahappy;0;9;2;0;0;1;0;0;0;0;0;0;0;0
coffeedbabe;0;2;2;0;1;1;0;0;0;2;0;0;0;0
seducingyou;0;1;2;0;1;0;0;0;0;2;0;0;0;0
poiissonivyy;0;1;2;0;1;0;0;0;0;2;0;0;0;0
xdamienloux;0;2;2;0;1;1;0;0;0;2;0;0;0;0
cherryhikaru;0;1;2;0;1;0;0;0;0;2;0;0;0;0
jade2flyyy;0;1;2;0;0;1;0;0;0;0;2;0;0;0
andrewsws;0;1;2;0;1;0;0;0;0;2;0;0;0;0
sammy_corazon;0;3;2;0;1;2;0;0;0;2;0;0;0;0
kyle_fletcher;0;1;2;0;0;0;0;0;0;0;0;0;0;0
diambmarie;0;2;2;0;1;0;0;0;0;2;0;0;0;0
missblackvancherry;0;1;2;0;1;0;0;0;0;2;0;0;0;0
liltay1025;0;3;2;0;1;0;0;0;0;2;0;0;0;0
mayadutch;0;2;2;0;0;2;0;0;0;0;2;0;0;0
u242662557;0;1;2;0;1;0;0;0;0;2;0;0;0;0
shibeaver808;0;1;2;0;1;0;0;0;0;2;0;0;0;0
curlyexotic;0;2;2;0;1;1;0;0;0;1;1;0;0;0
brandyscott69;0;1;2;0;1;0;0;0;0;2;0;0;0;0
mycosbae;0;1;2;0;1;0;0;0;0;2;0;0;0;0
naughty_autie;0;2;2;0;0;0;2;0;0;0;0;2;0;0
wifeywithbiters;0;1;2;0;0;1;0;0;0;0;2;0;0;0
sarah_hot_tatto;0;1;2;0;0;1;0;0;0;0;2;0;0;0
lexiiithompsonnn;0;1;2;0;0;1;0;0;0;0;2;0;0;0
jennyblighe;0;2;2;0;0;2;0;0;0;0;2;0;0;0
modelmelissalyn;0;3;2;0;0;3;0;0;0;0;2;0;0;0
jasminepham;0;1;2;0;1;0;0;0;0;2;0;0;0;0
glogirlgg;0;1;2;0;0;1;0;0;0;0;2;0;0;0
mollychan;0;3;2;0;0;2;0;0;0;0;0;0;0;0
msbobaprincess;0;1;2;0;0;1;0;0;0;0;2;0;0;0
riss802;0;1;2;0;1;0;0;0;0;2;0;0;0;0
cosmofit76;0;1;2;0;1;0;0;0;0;2;0;0;0;0
bluntqueenxxx;0;1;2;0;1;0;0;0;0;2;0;0;0;0
yiffyfosque;0;3;2;0;1;0;0;0;0;2;0;0;0;0
kvlcv;0;2;2;0;1;1;0;0;0;2;0;0;0;0
luciewrangler;0;1;2;0;1;0;0;0;0;2;0;0;0;0
littlespicessub;0;1;2;0;1;0;0;0;0;2;0;0;0;0
cassidyxoxo;0;2;2;0;1;1;0;0;0;2;0;0;0;0
luxxxury4u;0;1;2;0;1;0;0;0;0;2;0;0;0;0
miamimillionss;0;1;2;0;1;0;0;0;0;2;0;0;0;0
inkeddory;0;3;2;0;0;2;1;0;0;0;1;1;0;0
tjtatteddd81;0;1;2;0;1;0;0;0;0;2;0;0;0;0
tsjuicy007;0;1;2;0;0;1;0;0;0;0;2;0;0;0
nicoleyyyxxxx;0;1;2;0;1;0;0;0;0;2;0;0;0;0
cheeky_bev_;0;1;2;0;1;0;0;0;0;2;0;0;0;0
debgotjce;0;1;2;0;1;0;0;0;0;2;0;0;0;0
misstiffany420;0;1;2;0;1;0;0;0;0;2;0;0;0;0
rubycheeky;0;1;2;0;0;1;0;0;0;0;2;0;0;0
xprettyx20;0;1;2;0;0;1;0;0;0;0;2;0;0;0
brianypunani;0;1;2;0;0;1;0;0;0;0;2;0;0;0
frankierossi;0;7;2;0;3;3;0;0;0;0;2;0;0;0
seximandyy;0;2;2;0;1;1;0;0;0;2;0;0;0;0
gingerlynn;0;2;2;0;0;0;1;0;0;0;0;2;0;0
wettmelons;0;8;2;0;3;1;0;0;0;1;0;0;0;0
sherlyine;0;1;2;0;1;0;0;0;0;2;0;0;0;0
demiibabesss;0;1;2;0;1;0;0;0;0;2;0;0;0;0
thaliass;0;4;2;0;0;2;0;0;0;0;0;0;0;0
creampaigee;0;1;2;0;0;1;0;0;0;0;2;0;0;0
jackieng_off;0;3;2;0;1;1;0;0;0;2;0;0;0;0
pepegoitia;0;2;2;0;0;2;0;0;0;0;2;0;0;0
cherrycrush;0;16;2;0;3;10;0;0;0;0;0;0;0;0
imtheprincessj;0;5;2;0;1;1;0;0;0;0;2;0;0;0
emarrb;0;9;2;0;1;7;0;0;0;0;2;0;0;0
kristakrealtor;0;2;2;0;0;1;0;0;0;0;2;0;0;0
jeannnnnnn;0;7;2;0;2;2;1;1;0;2;0;0;0;0
tinamarie3;0;1;2;0;1;0;0;0;0;2;0;0;0;0
adianellysdiaz;0;4;2;0;2;3;0;0;0;0;2;0;0;0
francescaruscio;0;1;2;0;1;0;0;0;0;2;0;0;0;0
rose_c12;0;2;2;0;1;1;0;0;0;1;1;0;0;0
jessysanders;0;2;2;0;2;0;0;0;0;2;0;0;0;0
sheasweetness;0;4;2;0;0;2;1;0;0;0;2;0;0;0
dollbabybell;0;1;2;0;1;0;0;0;0;2;0;0;0;0
badassblondex;0;1;2;0;0;1;0;0;0;0;2;0;0;0
carlatalonvip;0;1;2;0;1;0;0;0;0;2;0;0;0;0
maddymorello;0;16;2;0;3;2;0;0;0;2;0;0;0;0
ramchacon;0;1;2;0;1;0;0;0;0;2;0;0;0;0
basic_instinct;0;1;2;0;1;1;0;0;0;2;2;0;0;0
bellabombshel;0;3;2;0;1;0;0;0;0;2;0;0;0;0
ms.jade26;0;2;2;0;0;0;1;1;0;0;0;0;0;0
bratzdollbabexo;0;1;2;0;1;0;0;0;0;2;0;0;0;0
muhriesuhxo;0;1;2;0;1;0;0;0;0;2;0;0;0;0
bbygrlvip;0;3;2;0;2;1;0;0;0;1;1;0;0;0
cecethebrat;0;1;2;0;0;1;0;0;0;0;2;0;0;0
jazzydollyy;0;1;2;0;1;0;0;0;0;2;0;0;0;0
lortasty;0;2;2;0;2;1;0;0;0;2;1;0;0;0
typicalegirl;0;2;2;0;2;0;0;0;0;2;0;0;0;0
kallmelyles;0;1;2;0;0;1;0;0;0;0;2;0;0;0
sophialaine;0;2;2;0;0;2;1;0;0;0;2;2;0;0
charlmacxoxxx;0;2;2;0;2;0;0;0;0;2;0;0;0;0
darkskin_goliath;0;1;2;0;1;0;0;0;0;2;0;0;0;0
msbayyvip;0;1;2;0;1;0;0;0;0;2;0;0;0;0
luisa.lopez;0;4;2;0;1;1;1;1;0;0;2;0;0;0
misss_synn;0;1;2;0;1;0;0;0;0;2;0;0;0;0
heyashleytea;0;2;2;0;1;1;0;0;0;2;0;0;0;0
camohatjock;0;4;2;0;2;2;0;0;0;1;1;0;0;0
frostymomma;0;1;2;0;1;0;0;0;0;2;0;0;0;0
l.a_queen;0;3;2;0;2;1;0;0;0;2;0;0;0;0
kari_nautique;0;2;2;0;0;2;0;0;0;0;2;0;0;0
goddesskloe;0;1;2;0;1;0;0;0;0;2;0;0;0;0
benzojojo;0;1;2;0;1;0;0;0;0;2;0;0;0;0
flashadicta;0;1;2;0;1;0;0;0;0;2;0;0;0;0
muscledollxxx;0;1;2;0;1;0;0;0;0;2;0;0;0;0
kirracady;0;2;2;0;0;2;0;0;0;0;2;0;0;0
auracles222;0;1;2;0;1;0;0;0;0;2;0;0;0;0
jenniferann;0;2;2;0;0;2;0;0;0;0;2;0;0;0
bimbobambijo10;0;2;2;0;1;0;1;1;0;2;0;0;0;0
realasmooth;0;2;2;0;1;1;0;0;0;2;0;0;0;0
queeenpeaach;0;1;2;0;1;0;0;0;0;2;0;0;0;0
yourlocalmilf;0;1;2;0;1;0;0;0;0;2;0;0;0;0
khlo3klos3t;0;1;2;0;1;0;0;0;0;2;0;0;0;0
lemon_cov3;0;1;2;0;1;0;0;0;0;2;0;0;0;0
burr_brandi;0;1;2;0;0;1;0;0;0;0;2;0;0;0
sophie.vip;0;2;2;0;1;0;1;1;0;1;0;1;1;0
dummyxeena;0;2;2;0;1;1;0;0;0;2;0;0;0;0
thenovalust;0;2;2;0;1;0;0;0;0;2;0;0;0;0
lyssixoxo;0;2;2;0;1;1;0;0;0;1;1;0;0;0
laurenskeoch;0;1;2;0;1;0;0;0;0;2;0;0;0;0
samrose750;0;1;2;0;1;0;0;0;0;2;0;0;0;0
lilstoneybutts;0;1;2;0;0;1;0;0;0;0;2;0;0;0
divafeet1788;0;1;2;0;1;0;0;0;0;2;0;0;0;0
xxxkjayyyyy;0;2;2;0;2;0;0;0;0;2;0;0;0;0
violetblonde007;0;1;2;0;1;0;0;0;0;2;0;0;0;0
autumnenvy91;0;2;2;0;2;0;0;0;0;2;0;0;0;0
baddi3nell;0;1;2;0;1;0;0;0;0;2;0;0;0;0
honey_ktty;0;2;2;0;0;2;0;0;0;0;2;0;0;0
haven.xxx;0;1;2;0;1;0;0;0;0;2;0;0;0;0
chelseawillems;0;3;2;0;2;1;0;0;0;1;1;0;0;0
harmonybynight;0;1;2;0;0;1;0;0;0;0;2;0;0;0
zeenah699;0;1;2;0;1;0;0;0;0;2;0;0;0;0
spencerrayne1;0;1;2;0;1;0;0;0;0;2;0;0;0;0
piasweet;0;4;2;0;1;2;1;1;0;0;0;2;2;0
theinsatiablejo;0;1;2;0;1;0;0;0;0;2;0;0;0;0
leocleopatra;0;2;2;0;2;0;0;0;0;2;0;0;0;0
kinky.aphrodite;0;1;2;0;1;0;0;0;0;2;0;0;0;0
ellocentric;0;2;2;0;1;1;0;1;0;2;0;0;0;0
arime;0;2;2;0;0;2;0;0;0;0;2;0;0;0
nina-;0;2;2;0;1;1;0;1;0;2;0;0;0;0
freakasslae;0;1;2;0;1;0;0;0;0;2;0;0;0;0
supersloppy4;0;1;2;0;0;1;0;0;0;0;2;0;0;0
melissasantosofficial;0;2;2;0;0;0;2;2;0;0;0;2;2;0
kimberlyissexy23;0;1;2;0;1;0;0;0;0;2;0;0;0;0
nicolegrey22;0;2;2;0;0;1;0;0;0;0;2;0;0;0
kathiesanders;0;6;2;0;3;1;1;0;0;0;1;0;0;0
kandiesavage;0;2;2;0;2;0;0;0;0;2;0;0;0;0
rubydrew;0;11;2;0;4;3;0;0;0;2;0;0;0;0
shysuperherogrrl;0;1;2;0;1;0;0;0;0;2;0;0;0;0
qtsnacksquad;0;2;2;0;1;0;1;1;0;0;0;2;2;0
iiyumes;0;2;2;0;0;1;0;0;0;0;2;0;0;0
therealnyema;0;1;2;0;1;0;0;0;0;2;0;0;0;0
naturalchina;0;2;2;0;0;1;0;0;0;0;2;0;0;0
victoria-kennedy;0;3;2;0;0;3;0;0;0;0;2;0;0;0
goldengera;0;2;2;0;1;0;0;0;0;2;0;0;0;0
ravenrose13;0;3;2;0;1;0;0;0;0;2;0;0;0;0
xoxomorganwest;0;2;2;0;1;0;0;0;0;2;0;0;0;0
miyamaze;0;9;2;0;3;3;0;0;0;1;1;0;0;0
missmichellets;0;2;2;0;1;0;1;1;0;1;0;1;1;0
danyvillalobos;0;12;2;0;2;7;0;0;0;2;0;0;0;0
cecethefreakfreak;0;1;2;0;1;0;0;0;0;2;0;0;0;0
cutieblonde18;0;1;2;0;0;1;0;0;0;0;2;0;0;0
userkittyy;0;1;2;0;0;1;0;0;0;0;2;0;0;0
blondemel;0;3;2;0;1;2;0;0;0;0;2;0;0;0
fitdadblue;0;2;2;0;0;1;0;0;0;0;2;0;0;0
erialethmantilla;0;1;2;0;1;0;0;0;0;2;0;0;0;0
freaky_bbj;0;1;2;0;0;1;0;0;0;0;2;0;0;0
mzmelinababy;0;1;2;0;1;0;0;0;0;2;0;0;0;0
blakerose;0;1;2;0;0;1;0;0;0;0;2;0;0;0
piper305;0;2;2;0;1;1;0;0;0;2;0;0;0;0
lusciousnique;0;2;2;0;2;0;0;0;0;2;0;0;0;0
jjtwatt;0;1;2;0;0;1;0;0;0;0;2;0;0;0
theehoneybeebe;0;1;2;0;1;0;0;0;0;2;0;0;0;0
julscd;0;1;2;0;1;0;0;0;0;2;0;0;0;0
bridgettesayed15;0;1;2;0;0;1;0;0;0;0;2;0;0;0
maysweeets;0;1;2;0;1;0;0;0;0;2;0;0;0;0
nanda_reyes;0;2;2;0;0;1;0;0;0;0;1;0;0;0
cutie.jossii;0;2;2;0;1;1;0;0;0;2;0;0;0;0
fitmamacarlita;0;2;2;0;1;1;0;0;0;2;0;0;0;0
fireflycait;0;1;2;0;1;0;0;0;0;2;0;0;0;0
flyingnoelle;0;2;2;0;2;0;0;0;0;2;0;0;0;0
cutestgirll;0;1;2;0;0;1;0;0;0;0;2;0;0;0
dareogemini;0;1;2;0;0;1;0;0;0;0;2;0;0;0
kaseylynn613;0;2;2;0;1;0;0;0;0;2;0;0;0;0
ungol_boy;0;1;2;0;1;0;0;0;0;2;0;0;0;0
itsdoll01;0;1;2;0;1;0;0;0;0;2;0;0;0;0
margery28;0;2;2;0;0;1;0;0;0;0;0;0;0;0
mslindsaydevis;0;1;2;0;1;0;0;0;0;2;0;0;0;0
victoriaqz;0;1;2;0;0;1;0;0;0;0;2;0;0;0
emilyincharge;0;1;2;0;1;0;0;0;0;2;0;0;0;0
rileysim88;0;1;2;0;1;0;0;0;0;2;0;0;0;0
tskyliewalker;0;1;2;0;1;0;0;0;0;2;0;0;0;0
sebbanddion;0;4;2;0;0;3;0;0;0;0;2;0;0;0
chloefoster;0;2;2;0;1;1;0;0;0;0;2;0;0;0
theeonlybeezy;0;1;2;0;1;0;0;0;0;2;0;0;0;0
oliviariooo;0;3;2;0;2;1;0;0;0;0;2;0;0;0
lustinglane;0;1;2;0;1;0;0;0;0;2;0;0;0;0
amateurstuff;0;1;2;0;1;0;0;0;0;2;0;0;0;0
daddyslilbaby420;0;1;2;0;0;1;0;0;0;0;2;0;0;0
cakes911;0;1;2;0;1;0;0;0;0;2;0;0;0;0
katkarmaorgasmic;0;4;2;0;0;2;1;1;0;0;0;0;0;0
luliloove;0;2;2;0;1;2;0;0;0;2;2;0;0;0
medusaonly;0;3;2;0;0;3;0;0;0;0;2;0;0;0
cookiesandcream333x;0;1;2;0;1;0;0;0;0;2;0;0;0;0
skylerrainnj;0;1;2;0;0;1;0;0;0;0;2;0;0;0
sofiastoes;0;1;2;0;1;0;0;0;0;2;0;0;0;0
chrissynj;0;1;2;0;1;0;0;0;0;2;0;0;0;0
princesslilmary;0;4;2;0;0;1;1;0;0;0;1;0;0;0
avalynn_daniels;0;2;2;0;2;0;0;0;0;2;0;0;0;0
leatherbykarina;0;1;2;0;1;0;0;0;0;2;0;0;0;0
mandingoscott;0;2;2;0;1;0;0;0;0;2;0;0;0;0
nessavane__;0;1;2;0;1;0;0;0;0;2;0;0;0;0
thejessiejiang;0;2;2;0;0;2;0;0;0;0;2;0;0;0
trippylyd;0;2;2;0;1;1;0;0;0;0;2;0;0;0
plumpmiya;0;1;2;0;0;1;0;0;0;0;2;0;0;0
thebrittsmith;0;1;2;0;1;0;0;0;0;2;0;0;0;0
thic_as_thieves;0;1;2;0;0;0;0;1;0;0;0;0;2;0
kareneng1xoxo;0;2;2;0;0;2;0;0;0;0;2;0;0;0
gloryhole4dick;0;1;2;0;0;1;0;0;0;0;2;0;0;0
wetazzpussyy;0;1;2;0;1;0;0;0;0;2;0;0;0;0
snowcashbagass;0;3;2;0;0;1;0;0;0;0;2;0;0;0
jessiejetfree;0;3;2;0;0;2;0;0;0;0;2;0;0;0
cassieloveee;0;1;2;0;1;0;0;0;0;2;0;0;0;0
bayleeadami;0;3;2;0;0;3;0;0;0;0;2;0;0;0
moremorber;0;1;2;0;1;0;0;0;0;2;0;0;0;0
sabrinalane;0;3;2;0;0;1;0;0;0;0;2;0;0;0
nakittyycat;0;1;2;0;1;0;0;0;0;2;0;0;0;0
cheyenneknows;0;1;2;0;0;1;0;0;0;0;2;0;0;0
hipzyouluv;0;3;2;0;1;1;0;0;0;2;0;0;0;0
stacieb122;0;5;2;0;4;1;0;0;0;1;1;0;0;0
theegoddessluna;0;2;2;0;2;0;0;0;0;2;0;0;0;0
nessababy0212;0;1;2;0;0;0;1;1;0;0;0;2;2;0
mamachunks;0;1;2;0;0;1;0;0;0;0;2;0;0;0
hw_shelley;0;2;2;0;0;2;0;0;0;0;2;0;0;0
bxbbym777;0;2;2;0;1;0;0;0;0;2;0;0;0;0
reynaocean;0;3;2;0;0;3;0;0;0;0;2;0;0;0
queenofthepumpkinpatch;0;1;2;0;1;0;0;0;0;2;0;0;0;0
daniellebaloo;0;3;2;0;0;3;0;0;0;0;2;0;0;0
alina;0;4;2;0;1;2;1;1;0;0;0;2;2;0
jozyblows;0;2;2;0;0;2;0;0;0;0;2;0;0;0
meowlenna;0;2;2;0;1;1;0;0;0;2;0;0;0;0
thepovgod;0;5;2;0;0;4;0;0;0;0;2;0;0;0
ccflight;0;5;2;0;0;4;0;0;0;0;2;0;0;0
emmadalio;0;3;2;0;1;2;0;0;0;2;0;0;0;0
marin66;0;1;2;0;1;0;0;0;0;2;0;0;0;0
sunshin3_high;0;1;2;0;1;0;0;0;0;2;0;0;0;0
christinamail;0;6;2;0;0;2;0;0;0;0;2;0;0;0
adventuretimepnw;0;3;2;0;0;1;0;0;0;0;0;0;0;0
peachydianaa;0;1;2;0;1;0;0;0;0;2;0;0;0;0
marialapaix;0;1;2;0;1;0;0;0;0;2;0;0;0;0
krystalafit;0;3;2;0;0;1;0;0;0;0;2;0;0;0
hailzzb;0;2;2;0;1;1;0;0;0;1;1;0;0;0
mackzjoness;0;4;2;0;0;3;0;0;0;0;1;0;0;0
squiirtle.3126;0;4;2;0;3;0;0;0;0;2;0;0;0;0
chyna-doll;0;2;2;0;1;1;0;0;0;2;0;0;0;0
paybutters;0;1;2;0;1;0;0;0;0;2;0;0;0;0
xoxorebecca;0;1;2;0;0;1;0;0;0;0;2;0;0;0
naughtylilflower;0;3;2;0;0;3;0;0;0;0;2;0;0;0
suffokation;0;1;2;0;1;0;0;0;0;2;0;0;0;0
lilyfoxperth;0;2;2;0;0;2;0;1;0;0;2;0;0;0
lolabunniii;0;1;2;0;0;0;0;0;0;0;0;0;0;0
toriiiak98;0;1;2;0;1;0;0;0;0;2;0;0;0;0
amazonamanda;0;2;2;0;0;2;0;0;0;0;2;0;0;0
popurin;0;1;2;0;0;1;0;0;0;0;2;0;0;0
thepaintedbee;0;1;2;0;1;0;0;0;0;2;0;0;0;0
toyforroommates;0;1;2;0;1;0;0;0;0;2;0;0;0;0
lialeexperience;0;1;2;0;1;0;0;0;0;2;0;0;0;0
fatpussypyee;0;1;2;0;1;0;0;0;0;2;0;0;0;0
privatebaddie;0;1;2;0;1;0;0;0;0;2;0;0;0;0
cookieccake;0;2;2;0;1;0;0;0;0;2;0;0;0;0
honeybunches666;0;1;2;0;1;0;0;0;0;2;0;0;0;0
lovely-nova;0;1;2;0;1;0;0;0;0;2;0;0;0;0
bellas_place99;0;2;2;0;1;0;0;0;0;2;0;0;0;0
tstaylor9;0;3;2;0;0;1;0;0;0;0;0;0;0;0
daddyissuesdestinyyy;0;1;2;0;0;1;0;0;0;0;2;0;0;0
nnalthy;0;1;2;0;1;0;0;0;0;2;0;0;0;0
claxxxtoka;0;1;2;0;1;0;0;0;0;2;0;0;0;0
